id,first_name,last_name,gender,current_year,current_college,shs_strand,first_choice,second_choice,third_choice,current_course,Decision_Making1,Decision_Making2,Decision_Making3,Decision_Making4,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment4,Personal_Assessment5,Course_Environment1,Course_Environment2,Course_Environment3,Course_Environment4,Course_Environment5,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Academic_Experience5,result,Different_Course
1236,,,,,,,,,,,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0
1237,,,,,,,,,,,2,4,4,4,1,4,2,2,3,1,4,2,2,2,3,2,1,1,3,4,1,1,1,4,1,0,1
1238,,,,,,,,,,,3,4,4,4,1,3,3,2,3,3,2,3,4,2,3,2,3,2,2,3,2,2,3,4,3,0,1
1239,,,,,,,,,,,4,3,4,2,1,3,2,2,3,3,2,3,4,3,3,2,3,2,3,2,2,2,2,2,3,0,0
1240,,,,,,,,,,,3,4,4,4,1,3,4,3,2,4,3,4,4,3,2,2,4,2,3,2,2,1,2,4,3,0,0
1241,,,,,,,,,,,4,4,4,4,1,2,2,2,3,2,4,4,2,2,3,2,2,3,2,1,3,3,3,2,1,0,1
1242,,,,,,,,,,,4,2,4,3,1,3,3,2,3,3,3,3,4,2,3,3,3,2,2,4,2,1,1,3,3,0,0
1243,,,,,,,,,,,3,4,4,4,1,3,4,3,3,3,2,2,4,3,3,3,3,2,2,1,3,2,3,4,2,0,0
1244,,,,,,,,,,,4,3,3,4,1,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,1,1,3,3,0,1
1245,,,,,,,,,,,3,1,3,4,1,3,3,3,3,4,2,3,4,2,3,3,4,4,1,3,3,3,4,2,2,0,0
1246,,,,,,,,,,,3,3,4,4,1,4,4,4,3,4,3,3,2,3,3,4,4,4,2,2,3,3,3,2,2,0,0
1247,,,,,,,,,,,4,4,4,4,1,3,4,4,3,4,4,4,4,2,3,2,4,1,2,2,3,1,3,4,2,0,0
1248,,,,,,,,,,,3,4,4,3,1,3,3,1,3,2,2,2,4,2,3,2,2,3,1,3,2,2,3,2,3,0,1
1249,,,,,,,,,,,4,4,4,3,2,3,2,3,3,3,2,3,4,2,3,3,3,2,3,4,2,2,3,4,3,0,1
1250,,,,,,,,,,,2,3,4,3,2,2,2,2,3,2,3,3,4,3,3,2,2,2,2,3,2,2,3,4,2,0,1
1251,,,,,,,,,,,3,3,3,3,2,2,3,2,3,3,2,3,2,2,3,2,3,2,2,2,3,2,1,4,2,0,1
1252,,,,,,,,,,,2,2,4,4,2,2,3,1,3,3,2,2,2,1,3,3,3,3,2,3,3,1,1,4,1,0,1
1253,,,,,,,,,,,4,3,4,4,2,3,4,4,3,3,4,4,3,4,3,3,3,3,2,4,3,3,3,4,3,0,1
1254,,,,,,,,,,,4,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,0,1
1255,,,,,,,,,,,3,2,3,3,2,3,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,2,2,3,3,0,1
1256,,,,,,,,,,,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0
1257,,,,,,,,,,,4,4,4,4,1,3,4,3,6,4,3,3,4,2,3,3,4,2,2,1,3,3,3,4,4,0,0
1258,,,,,,,,,,,4,3,3,3,1,3,3,2,1,3,3,3,3,1,3,2,3,2,2,3,2,2,3,3,3,0,1
1259,,,,,,,,,,,2,3,3,3,1,2,2,2,-1,3,2,2,3,3,3,2,3,2,3,3,2,2,3,3,3,0,1
1260,,,,,,,,,,,4,4,3,3,1,4,4,4,1,4,3,3,2,2,3,3,4,3,2,3,3,2,3,3,3,0,0
1261,,,,,,,,,,,4,4,4,4,1,4,4,4,1,4,4,4,2,3,3,4,4,3,2,2,3,3,3,3,2,0,0
1262,,,,,,,,,,,3,4,4,4,1,2,2,2,-1,1,4,1,1,3,3,1,1,2,4,4,2,1,1,4,1,0,1
1263,,,,,,,,,,,4,4,4,4,1,3,4,4,2,3,4,3,4,4,3,4,3,3,2,3,2,3,4,4,3,0,0
1264,,,,,,,,,,,4,3,4,4,1,3,4,3,1,3,2,3,3,2,3,3,3,2,2,1,3,2,3,4,4,0,0
1265,,,,,,,,,,,3,3,3,3,1,2,3,2,2,3,3,3,3,4,2,2,3,2,3,3,2,2,1,3,2,0,1
1266,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,2,2,2,2,2,2,3,2,3,2,2,1,1,3,3,0,1
1267,,,,,,,,,,,4,4,4,4,1,3,3,3,1,3,3,3,2,1,3,3,3,3,2,1,2,1,3,3,3,0,1
1268,,,,,,,,,,,4,4,4,4,1,4,4,4,1,4,1,3,3,1,3,4,4,3,3,3,3,3,2,4,4,0,0
1269,,,,,,,,,,,2,3,3,3,1,2,3,2,1,3,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,0,1
1270,,,,,,,,,,,3,2,3,3,1,2,2,2,1,2,3,3,2,2,3,2,2,2,2,3,3,3,3,3,2,0,1
1271,,,,,,,,,,,3,2,4,4,1,3,3,1,1,3,2,3,3,3,3,3,3,3,2,4,3,2,3,4,3,0,1
1272,,,,,,,,,,,4,4,4,4,1,4,4,4,1,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,0,0
1273,,,,,,,,,,,4,4,4,4,1,3,3,3,1,3,4,2,3,3,3,3,3,3,4,1,3,2,2,2,3,0,0
1274,,,,,,,,,,,3,3,2,3,1,3,3,3,2,3,2,3,2,3,2,2,3,2,2,2,2,2,3,3,3,0,0
1275,,,,,,,,,,,4,4,4,3,1,3,4,3,1,4,2,2,3,2,3,3,4,2,2,1,3,2,1,3,3,0,0
1276,,,,,,,,,,,4,2,4,4,1,3,3,2,1,3,3,3,3,3,3,3,3,2,1,2,3,2,3,4,3,0,0
1277,,,,,,,,,,,3,3,2,3,1,3,3,3,2,3,2,3,2,3,2,2,3,2,2,3,2,2,3,3,3,0,0
1278,,,,,,,,,,,4,4,4,4,4,2,2,2,4,1,2,2,2,2,3,2,1,3,2,1,2,2,2,4,3,0,1
1279,,,,,,,,,,,4,3,4,4,1,4,4,3,1,4,2,2,4,2,3,2,4,3,3,1,3,2,2,3,3,0,0
1280,,,,,,,,,,,4,3,3,3,1,3,2,3,1,3,3,3,2,2,3,3,3,2,3,4,2,3,2,4,3,0,1
1281,,,,,,,,,,,4,3,4,3,1,3,3,2,1,3,1,1,3,2,3,3,3,3,2,2,4,2,3,3,4,0,1
1282,,,,,,,,,,,4,4,4,4,1,4,4,4,1,4,4,4,2,3,3,4,4,4,2,2,4,3,3,1,4,0,1
1283,,,,,,,,,,,4,3,4,4,1,4,4,3,1,3,4,3,4,4,3,3,3,3,2,2,2,1,2,3,3,0,0
1284,,,,,,,,,,,3,4,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,3,2,3,2,2,3,4,1,0,0
1285,,,,,,,,,,,2,4,3,2,1,3,3,1,1,3,2,2,3,1,3,3,3,3,2,4,3,3,4,3,1,0,0
1286,,,,,,,,,,,4,4,3,3,1,4,3,1,1,3,3,3,3,1,3,2,3,2,4,4,2,2,2,2,3,0,0
1287,,,,,,,,,,,4,2,4,3,1,2,3,3,1,3,3,2,3,3,3,2,3,2,3,3,2,2,2,4,3,0,1
1288,,,,,,,,,,,3,3,3,3,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,0,1
1289,,,,,,,,,,,3,4,3,4,1,1,1,1,1,1,3,3,2,3,3,1,1,2,4,4,2,1,1,4,2,0,1
1290,,,,,,,,,,,3,3,3,4,1,3,3,3,2,3,3,3,1,2,2,2,3,2,2,1,2,1,3,3,2,0,0
1291,,,,,,,,,,,3,2,4,4,1,3,4,3,-1,3,4,2,2,3,3,1,3,3,4,2,2,2,2,3,2,0,0
1292,,,,,,,,,,,4,4,4,4,3,2,2,2,6,4,2,3,3,2,3,4,4,1,2,2,1,2,2,4,2,0,1
1293,,,,,,,,,,,4,3,3,4,1,3,3,3,8,3,2,4,3,3,3,3,3,3,2,2,3,3,3,2,3,0,0
1294,,,,,,,,,,,3,3,3,4,1,2,2,2,1,2,3,3,2,2,2,2,2,3,3,4,2,1,2,4,2,0,1
1295,,,,,,,,,,,4,4,4,4,1,4,4,4,2,3,2,4,4,4,3,3,3,2,3,4,3,3,1,3,4,0,0
1296,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,2,2,3,3,3,3,3,2,2,1,3,2,3,3,4,0,1
1297,,,,,,,,,,,4,4,4,4,1,3,3,3,2,3,3,3,3,1,3,3,3,2,2,3,3,2,4,4,2,0,1
1298,,,,,,,,,,,3,4,4,3,1,3,4,2,2,4,3,3,3,2,3,3,4,2,1,2,2,3,3,4,3,0,1
1299,,,,,,,,,,,3,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,1,3,3,0,1
1300,,,,,,,,,,,4,3,4,4,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,0,1
1301,,,,,,,,,,,4,4,4,4,1,4,3,3,2,3,2,2,3,3,3,3,3,2,2,3,3,1,3,3,4,0,1
1302,,,,,,,,,,,4,4,4,4,1,4,3,3,2,4,3,3,3,2,3,2,4,2,3,2,3,3,4,3,3,0,1
1303,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,2,4,3,3,2,3,2,2,3,2,1,3,4,3,0,0
1304,,,,,,,,,,,3,3,2,4,1,3,3,2,2,3,1,1,4,3,3,3,3,2,2,3,2,1,2,4,3,0,0
1305,,,,,,,,,,,3,4,4,4,1,2,3,1,2,2,2,2,3,2,3,2,2,1,2,4,3,1,1,3,4,0,1
1306,,,,,,,,,,,3,4,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,3,0,0
1307,,,,,,,,,,,3,3,3,3,1,2,2,2,2,3,2,2,2,1,3,2,3,3,4,4,2,2,3,4,1,0,1
1308,,,,,,,,,,,4,4,4,4,1,3,3,2,2,3,3,3,3,2,3,3,3,2,2,1,3,2,3,3,3,0,0
1309,,,,,,,,,,,3,3,3,4,1,3,3,3,2,3,3,3,2,1,3,3,3,2,3,3,2,2,2,4,4,0,1
1310,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,2,2,3,3,3,3,3,2,3,1,2,2,2,4,3,0,0
1311,,,,,,,,,,,4,4,4,4,1,4,4,4,2,3,3,3,3,1,3,3,3,3,1,3,2,2,2,3,3,0,0
1312,,,,,,,,,,,4,3,4,3,1,3,3,3,2,3,1,3,3,2,3,3,3,3,2,2,3,3,3,3,3,0,1
1313,,,,,,,,,,,2,2,4,4,1,3,2,2,2,3,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,0,1
1314,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,3,4,3,3,3,3,2,4,4,3,3,3,4,3,0,1
1315,,,,,,,,,,,4,4,4,4,1,4,3,2,2,4,3,3,3,2,3,3,4,3,2,4,3,2,3,4,2,0,0
1316,,,,,,,,,,,3,4,4,4,1,3,4,3,2,4,2,3,4,2,3,3,4,3,2,1,3,3,1,3,3,0,0
1317,,,,,,,,,,,3,3,3,3,1,2,3,2,2,3,2,2,4,3,3,3,3,2,2,3,2,2,2,4,3,0,1
1318,,,,,,,,,,,2,3,4,3,1,3,3,3,2,4,2,3,3,2,3,3,4,3,2,2,3,3,3,3,3,0,0
1319,,,,,,,,,,,4,4,4,4,1,3,4,4,2,4,3,4,4,2,3,3,4,2,2,3,3,3,4,3,2,0,0
1320,,,,,,,,,,,4,4,4,4,1,3,3,3,2,4,3,3,3,2,3,4,4,4,1,2,3,3,4,4,4,0,0
1321,,,,,,,,,,,3,4,4,4,1,3,4,3,2,4,3,3,3,2,3,4,4,2,2,4,2,3,3,4,3,0,0
1322,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,0,0
1323,,,,,,,,,,,2,3,4,3,1,2,2,2,2,2,2,2,3,2,3,2,2,2,3,4,2,1,1,4,2,0,1
1324,,,,,,,,,,,3,4,4,4,1,4,4,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,4,4,0,0
1325,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,3,4,3,4,3,3,2,4,3,2,2,4,3,0,1
1326,,,,,,,,,,,3,4,3,3,1,2,3,2,2,3,3,3,4,3,3,2,3,3,1,2,3,3,3,4,2,0,0
1327,,,,,,,,,,,4,4,4,4,1,3,3,2,2,3,2,2,4,2,3,3,3,3,2,1,3,2,2,4,2,0,0
1328,,,,,,,,,,,3,3,4,4,1,3,3,2,3,3,2,2,2,3,3,2,3,2,3,3,2,1,2,3,1,0,0
1329,,,,,,,,,,,3,4,3,3,1,3,4,4,5,3,3,2,3,3,2,2,3,2,3,3,2,2,1,3,3,0,0
1330,,,,,,,,,,,4,3,4,4,1,4,4,4,2,4,4,4,4,3,3,4,4,3,2,1,3,3,3,4,3,0,0
1331,,,,,,,,,,,3,3,3,4,1,2,3,2,2,3,3,3,3,2,3,2,3,3,3,4,2,2,2,3,2,0,1
1332,,,,,,,,,,,3,4,4,4,1,3,4,4,2,4,2,2,1,1,3,4,4,4,1,1,4,4,3,3,3,0,0
1333,,,,,,,,,,,4,4,4,4,1,3,4,3,2,4,4,4,3,3,3,4,4,2,3,1,3,3,3,4,4,0,0
1334,,,,,,,,,,,3,3,4,3,1,3,4,3,2,3,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,0,1
1335,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,3,4,4,1,3,4,4,4,4,4,4,3,4,1,4,0,0
1336,,,,,,,,,,,4,4,4,4,1,3,3,4,2,3,3,3,4,3,3,3,3,3,2,3,3,2,3,2,3,0,0
1337,,,,,,,,,,,4,4,4,4,1,1,4,3,2,4,4,3,3,3,3,2,4,2,3,1,3,3,4,4,3,0,0
1338,,,,,,,,,,,3,2,4,4,1,2,2,2,3,2,3,3,2,3,3,2,2,3,3,3,2,2,2,4,2,0,1
1339,,,,,,,,,,,4,3,3,4,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,0,1
1340,,,,,,,,,,,2,4,4,2,1,3,1,1,2,1,3,3,1,3,3,3,1,2,2,4,3,3,3,4,2,0,1
1341,,,,,,,,,,,3,4,3,3,1,3,4,3,2,4,3,3,4,1,3,3,4,2,2,4,4,3,4,3,3,0,0
1342,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,3,3,3,2,3,4,3,1,2,3,3,3,3,4,4,0,1
1343,,,,,,,,,,,3,4,4,4,1,3,4,4,2,3,3,3,4,1,3,4,3,2,1,3,3,2,3,3,3,0,0
1344,,,,,,,,,,,3,2,4,4,1,4,3,3,2,3,2,3,1,3,3,4,3,3,2,1,3,3,3,4,2,0,0
1345,,,,,,,,,,,3,3,3,3,1,2,3,2,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,0,0
1346,,,,,,,,,,,3,4,4,4,1,2,2,2,2,3,2,3,3,2,3,3,3,2,3,2,2,1,3,4,4,0,0
1347,,,,,,,,,,,4,4,4,4,1,2,2,2,2,3,3,3,2,2,3,3,3,2,4,2,2,2,2,4,2,0,0
1348,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,4,4,4,4,3,4,4,4,2,2,4,3,3,3,4,0,0
1349,,,,,,,,,,,3,1,4,4,1,3,3,4,2,3,2,2,3,1,3,3,3,2,2,2,3,2,2,4,3,0,0
1350,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,0,0
1351,,,,,,,,,,,3,4,4,3,1,4,4,4,2,4,2,3,4,2,3,3,4,2,2,1,3,2,1,3,3,0,0
1352,,,,,,,,,,,4,3,3,3,1,3,3,3,2,4,3,3,3,3,3,4,4,4,3,3,3,4,4,2,4,0,0
1353,,,,,,,,,,,3,3,4,4,1,3,3,2,2,3,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,0,1
1354,,,,,,,,,,,3,3,4,4,1,3,3,2,2,3,2,2,3,2,3,3,3,2,2,3,3,2,3,3,3,0,1
1355,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,4,3,2,2,3,4,3,3,2,1,3,3,3,3,2,0,0
1356,,,,,,,,,,,4,2,4,4,1,2,2,2,2,3,4,1,1,1,3,2,3,2,4,4,1,2,2,4,1,0,0
1357,,,,,,,,,,,4,2,3,4,1,4,4,4,2,2,2,3,3,1,3,2,2,3,3,2,3,3,3,4,2,0,1
1358,,,,,,,,,,,4,3,3,3,1,1,1,1,8,2,3,3,2,2,3,2,2,2,2,4,2,2,3,4,1,0,1
1359,,,,,,,,,,,3,3,3,3,1,3,3,4,2,4,3,3,4,3,3,3,4,2,3,2,3,1,3,3,3,0,0
1360,,,,,,,,,,,4,3,4,3,1,4,3,4,2,3,1,1,3,2,3,4,3,3,2,2,3,3,3,4,3,0,0
1361,,,,,,,,,,,4,4,4,4,1,4,4,3,2,3,3,3,4,3,3,3,3,3,2,3,2,2,2,4,4,0,1
1362,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,2,2,2,1,3,3,3,3,2,2,3,3,3,2,2,0,0
1363,,,,,,,,,,,3,3,4,4,1,4,4,4,2,4,2,2,1,2,3,4,4,3,3,1,3,1,3,3,2,0,0
1364,,,,,,,,,,,4,3,4,4,1,3,3,3,2,3,1,3,2,2,3,2,3,2,2,3,2,2,2,4,2,0,0
1365,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,2,2,3,3,3,3,3,1,3,2,3,3,3,0,0
1366,,,,,,,,,,,3,3,4,4,1,3,3,3,2,3,2,2,3,3,3,3,3,2,2,2,3,3,3,2,3,0,0
1367,,,,,,,,,,,4,2,4,4,1,3,4,3,2,4,3,3,2,4,3,4,4,3,2,2,3,4,3,3,3,0,0
1368,,,,,,,,,,,4,3,4,4,1,4,4,4,2,4,3,3,2,2,3,4,4,4,4,2,4,4,4,2,1,0,0
1369,,,,,,,,,,,4,3,2,3,6,2,2,2,2,2,3,2,2,1,3,2,2,2,3,2,2,2,2,4,2,0,1
1370,,,,,,,,,,,4,3,4,4,1,4,4,3,2,4,2,3,4,2,3,3,4,3,2,2,3,3,3,3,3,0,0
1371,,,,,,,,,,,3,3,4,3,1,3,3,3,2,3,2,2,3,2,3,2,3,2,2,2,2,1,1,4,3,0,1
1372,,,,,,,,,,,2,3,4,4,1,3,4,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,0,0
1373,,,,,,,,,,,4,3,2,3,1,3,4,4,2,4,1,3,3,1,3,3,4,3,2,2,3,3,3,2,1,0,0
1374,,,,,,,,,,,2,4,4,4,1,4,4,4,2,4,2,3,3,1,3,3,4,3,1,1,3,3,3,4,3,0,0
1375,,,,,,,,,,,3,4,4,4,1,3,3,2,2,3,2,3,3,2,3,3,3,3,2,1,3,2,3,3,3,0,0
1376,,,,,,,,,,,4,4,4,4,1,2,2,2,2,2,3,3,1,2,3,2,2,2,2,3,1,3,2,4,3,0,0
1377,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,4,4,0,1
1378,,,,,,,,,,,3,3,4,4,1,2,4,4,2,4,3,3,3,3,3,4,4,3,2,2,3,2,3,4,3,0,0
1379,,,,,,,,,,,4,3,4,4,1,3,4,4,2,3,3,3,3,3,3,3,3,2,2,4,2,2,3,4,2,0,0
1380,,,,,,,,,,,3,4,4,4,1,3,3,2,2,3,2,2,3,2,3,3,3,1,2,1,3,3,2,4,3,0,0
1381,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,3,0,0
1382,,,,,,,,,,,4,3,3,3,1,3,4,2,2,4,2,2,4,1,3,4,4,3,1,1,3,3,3,4,2,0,0
1383,,,,,,,,,,,4,3,4,4,1,3,3,4,2,4,3,4,3,2,3,3,4,2,2,3,3,3,3,4,3,0,1
1384,,,,,,,,,,,3,3,4,4,1,2,3,4,2,3,4,3,4,3,3,2,3,3,4,2,2,2,3,4,1,0,0
1385,,,,,,,,,,,4,3,4,4,1,4,3,3,2,3,4,3,3,4,3,4,3,1,1,4,3,4,3,4,3,0,0
1386,,,,,,,,,,,3,3,4,4,1,4,4,4,2,3,3,2,4,2,3,2,3,2,4,2,3,1,3,4,1,0,0
1387,,,,,,,,,,,3,4,4,4,1,3,3,2,2,2,3,3,4,2,3,3,2,3,1,4,2,2,3,4,1,0,1
1388,,,,,,,,,,,3,3,4,4,1,3,3,3,2,3,3,4,3,2,3,3,3,3,2,3,3,3,1,4,1,0,0
1389,,,,,,,,,,,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,0,1
1390,,,,,,,,,,,4,4,4,4,1,3,3,3,2,3,3,3,3,3,3,2,3,2,2,2,3,3,3,4,3,0,1
1391,,,,,,,,,,,3,1,4,4,1,3,3,3,2,3,2,2,3,2,3,3,3,2,2,1,2,1,3,4,3,0,1
1392,,,,,,,,,,,4,4,4,3,1,3,3,2,2,3,3,3,3,2,3,3,3,2,2,4,2,1,3,4,4,0,0
1393,,,,,,,,,,,3,3,3,3,1,3,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,3,3,2,0,0
1394,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,0,0
1395,,,,,,,,,,,4,4,4,4,1,3,4,3,2,3,1,3,3,2,3,3,3,3,2,1,3,3,1,3,3,0,0
1396,,,,,,,,,,,4,2,4,4,1,2,4,3,2,3,3,3,4,2,3,2,3,2,3,2,2,2,3,4,3,0,0
1397,,,,,,,,,,,3,3,3,4,1,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,1,1,3,2,0,1
1398,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2,2,2,3,3,0,0
1399,,,,,,,,,,,4,3,3,4,1,4,4,3,2,4,2,3,4,1,3,4,4,3,1,2,3,2,3,3,4,0,0
1400,,,,,,,,,,,3,3,3,3,1,2,3,2,2,3,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,0,0
1401,,,,,,,,,,,4,4,4,4,1,3,4,4,2,4,3,3,1,1,3,4,4,3,1,1,3,3,1,3,3,0,0
1402,,,,,,,,,,,3,4,3,3,1,3,3,3,2,3,3,3,4,4,3,3,3,2,2,1,3,2,3,3,3,0,0
1403,,,,,,,,,,,4,3,3,4,1,3,2,2,2,2,3,2,3,1,3,3,2,3,2,3,2,1,3,4,3,0,1
1404,,,,,,,,,,,3,4,4,4,1,3,3,3,2,3,3,3,3,2,3,3,3,2,1,2,2,3,3,2,3,0,0
1405,,,,,,,,,,,4,4,4,4,1,3,3,3,2,2,3,3,4,2,3,2,2,2,3,3,2,3,3,4,4,0,1
1406,,,,,,,,,,,3,2,4,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,4,3,0,1
1407,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,2,2,3,2,3,2,3,2,2,3,2,2,3,4,2,0,0
1408,,,,,,,,,,,3,4,4,4,1,3,3,2,2,3,2,3,4,2,3,3,3,2,2,2,3,3,3,3,3,0,1
1409,,,,,,,,,,,3,4,3,3,1,4,4,4,2,3,2,1,4,2,3,2,3,3,2,3,2,1,3,4,4,0,0
1410,,,,,,,,,,,4,3,3,3,1,3,3,3,2,3,2,2,3,2,3,3,3,3,2,2,3,3,3,3,3,0,0
1411,,,,,,,,,,,2,3,4,3,2,3,2,2,2,3,3,3,2,3,3,2,3,1,2,4,2,1,1,4,2,0,0
1412,,,,,,,,,,,4,3,4,4,1,3,4,4,2,4,3,4,4,3,3,4,4,3,3,4,3,2,3,4,3,0,0
1413,,,,,,,,,,,3,4,4,4,1,4,4,4,2,4,4,2,3,1,3,4,4,4,2,1,3,1,2,2,4,0,0
1414,,,,,,,,,,,3,4,4,4,1,3,3,2,2,3,3,2,2,2,3,3,3,2,2,3,2,2,3,4,4,0,0
1415,,,,,,,,,,,4,4,4,4,1,4,4,4,2,4,4,1,4,3,3,1,4,3,1,1,1,1,4,1,4,0,0
1416,,,,,,,,,,,4,4,4,3,1,3,3,3,2,3,3,3,3,2,3,3,3,2,2,1,3,2,3,4,3,0,0
1417,,,,,,,,,,,4,4,3,4,1,3,1,2,2,2,3,3,3,4,3,2,2,2,3,2,2,2,3,4,3,0,1
1418,,,,,,,,,,,3,4,3,3,1,3,4,3,2,3,3,3,3,3,3,2,3,2,2,3,3,2,1,3,3,0,0
1419,,,,,,,,,,,3,3,4,4,1,3,3,3,2,3,4,3,4,3,3,3,3,3,1,2,3,3,3,3,3,0,0
1420,,,,,,,,,,,4,3,4,4,1,3,3,2,2,4,2,3,4,2,3,3,4,4,1,2,4,4,3,3,1,0,0
1421,,,,,,,,,,,4,4,4,4,1,3,3,2,2,3,3,3,3,2,3,3,3,2,2,3,3,1,2,3,2,0,1
1422,,,,,,,,,,,2,4,4,4,1,1,3,1,2,4,4,4,3,3,3,4,4,3,1,2,4,4,4,4,1,0,1
1423,,,,,,,,,,,3,4,3,3,1,3,3,3,5,3,3,3,4,3,3,2,3,2,2,3,2,1,3,3,3,0,1
1424,,,,,,,,,,,3,3,3,3,1,2,3,3,5,3,2,3,3,2,3,2,3,2,2,2,2,3,3,3,3,0,1
1425,,,,,,,,,,,3,4,4,3,1,3,3,2,2,3,2,3,3,4,3,3,3,2,2,2,3,3,3,4,3,0,0
1426,,,,,,,,,,,4,3,4,4,1,2,4,3,2,4,3,3,3,1,3,3,4,3,1,2,3,3,3,1,4,0,1
1427,,,,,,,,,,,4,2,4,4,1,3,4,3,2,4,2,3,1,2,3,3,4,3,3,3,3,1,3,4,2,0,1
1428,,,,,,,,,,,3,3,4,4,1,3,2,2,2,3,1,3,4,1,3,2,3,3,3,3,3,1,2,4,2,0,1
1429,,,,,,,,,,,4,4,4,3,1,3,3,3,2,2,2,2,3,2,3,2,2,2,3,3,2,3,2,4,2,0,1
1430,,,,,,,,,,,3,4,3,4,1,3,3,2,2,3,2,4,3,1,3,1,3,3,4,3,2,1,3,3,3,0,1
1431,,,,,,,,,,,4,3,4,4,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,0
1432,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,3,0,0
1433,,,,,,,,,,,3,3,3,4,1,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,1
1434,,,,,,,,,,,3,3,4,4,1,3,3,3,2,4,2,3,4,3,3,4,4,4,1,2,2,3,3,2,3,0,0
1435,,,,,,,,,,,4,3,4,4,1,2,3,1,2,2,3,3,3,3,3,2,2,1,2,4,2,2,3,4,3,0,1
1436,,,,,,,,,,,3,3,4,3,1,2,3,2,2,3,3,3,3,3,3,3,3,1,2,3,1,2,1,3,1,0,1
1437,,,,,,,,,,,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,0,0
1438,,,,,,,,,,,4,2,4,4,1,2,4,4,2,4,2,4,4,2,3,3,4,2,2,4,3,2,3,4,4,0,0
1439,,,,,,,,,,,4,3,4,4,1,3,3,3,2,4,2,3,2,4,3,4,4,2,2,2,3,3,3,3,3,0,0
